"applno","submissiontype","submissionno","submissionpropertytypecode","submissionpropertytypeid","tecode"
74334,"SUPPL",37,"Null",15,
74334,"SUPPL",37,"Null",17,
74334,"SUPPL",37,"Null",29,
74336,"SUPPL",4,"Null",0,
74336,"SUPPL",5,"Null",0,
74336,"SUPPL",6,"Null",0,
74336,"SUPPL",7,"Null",0,
74336,"SUPPL",8,"Null",0,
74339,"SUPPL",1,"Null",0,
74339,"SUPPL",4,"Null",0,
74339,"SUPPL",5,"Null",0,
74340,"SUPPL",1,"Null",0,
74340,"SUPPL",4,"Null",0,
74340,"SUPPL",5,"Null",0,
74342,"SUPPL",1,"Null",0,
74342,"SUPPL",3,"Null",0,
74342,"SUPPL",4,"Null",0,
74342,"SUPPL",6,"Null",0,
74342,"SUPPL",7,"Null",0,
74342,"SUPPL",8,"Null",0,
74342,"SUPPL",9,"Null",0,
74342,"SUPPL",11,"Null",0,
74342,"SUPPL",13,"Null",0,
74342,"SUPPL",14,"Null",0,
74342,"SUPPL",35,"Null",15,
74344,"ORIG",1,"Null",0,
74344,"SUPPL",2,"Null",0,
74344,"SUPPL",4,"Null",0,
74344,"SUPPL",5,"Null",0,
74344,"SUPPL",6,"Null",0,
74344,"SUPPL",7,"Null",0,
74344,"SUPPL",8,"Null",0,
74344,"SUPPL",9,"Null",0,
74344,"SUPPL",10,"Null",0,
74345,"ORIG",1,"Null",0,
74345,"SUPPL",2,"Null",0,
74345,"SUPPL",4,"Null",0,
74345,"SUPPL",5,"Null",0,
74345,"SUPPL",6,"Null",0,
74345,"SUPPL",7,"Null",0,
74346,"SUPPL",1,"Null",0,
74346,"SUPPL",2,"Null",0,
74346,"SUPPL",3,"Null",0,
74346,"SUPPL",4,"Null",0,
74346,"SUPPL",5,"Null",0,
74346,"SUPPL",8,"Null",0,
74346,"SUPPL",9,"Null",0,
74347,"ORIG",1,"Null",0,
74347,"SUPPL",1,"Null",0,
74348,"ORIG",1,"Null",0,
74348,"SUPPL",1,"Null",0,
74349,"SUPPL",1,"Null",0,
74351,"ORIG",1,"Null",0,
74351,"SUPPL",1,"Null",0,
74351,"SUPPL",2,"Null",0,
74351,"SUPPL",3,"Null",0,
74352,"SUPPL",1,"Null",0,
74352,"SUPPL",4,"Null",7,
74352,"SUPPL",4,"Null",15,
74353,"ORIG",1,"Null",0,
74353,"SUPPL",1,"Null",0,
74356,"SUPPL",4,"Null",7,
74357,"SUPPL",1,"Null",0,
74357,"SUPPL",2,"Null",0,
74357,"SUPPL",6,"Null",7,
74357,"SUPPL",6,"Null",15,
74357,"SUPPL",6,"Null",31,
74358,"SUPPL",1,"Null",0,
74358,"SUPPL",2,"Null",0,
74359,"SUPPL",1,"Null",0,
74359,"SUPPL",2,"Null",0,
74359,"SUPPL",3,"Null",0,
74359,"SUPPL",5,"Null",0,
74359,"SUPPL",14,"Null",7,
74359,"SUPPL",14,"Null",15,
74359,"SUPPL",14,"Null",31,
74363,"SUPPL",1,"Null",0,
74363,"SUPPL",2,"Null",0,
74363,"SUPPL",3,"Null",0,
74363,"SUPPL",6,"Null",0,
74363,"SUPPL",7,"Null",0,
74363,"SUPPL",8,"Null",0,
74364,"SUPPL",1,"Null",0,
74364,"SUPPL",4,"Null",0,
74364,"SUPPL",5,"Null",0,
74364,"SUPPL",6,"Null",0,
74364,"SUPPL",7,"Null",0,
74364,"SUPPL",8,"Null",0,
74364,"SUPPL",10,"Null",0,
74364,"SUPPL",11,"Null",0,
74364,"SUPPL",12,"Null",0,
74364,"SUPPL",20,"Null",15,
74365,"SUPPL",1,"Null",0,
74365,"SUPPL",2,"Null",0,
74365,"SUPPL",3,"Null",0,
74365,"SUPPL",4,"Null",0,
74365,"SUPPL",5,"Null",0,
74365,"SUPPL",6,"Null",0,
74365,"SUPPL",7,"Null",0,
74365,"SUPPL",8,"Null",0,
74365,"SUPPL",9,"Null",0,
74365,"SUPPL",10,"Null",0,
74365,"SUPPL",12,"Null",0,
74365,"SUPPL",13,"Null",0,
74365,"SUPPL",14,"Null",0,
74365,"SUPPL",15,"Null",0,
74365,"SUPPL",16,"Null",0,
74365,"SUPPL",17,"Null",0,
74365,"SUPPL",18,"Null",0,
74365,"SUPPL",19,"Null",0,
74365,"SUPPL",20,"Null",0,
74365,"SUPPL",21,"Null",0,
74366,"SUPPL",1,"Null",0,
74366,"SUPPL",2,"Null",0,
74366,"SUPPL",3,"Null",0,
74366,"SUPPL",4,"Null",0,
74366,"SUPPL",9,"Null",15,
74367,"SUPPL",1,"Null",0,
74367,"SUPPL",3,"Null",0,
74367,"SUPPL",4,"Null",0,
74367,"SUPPL",5,"Null",0,
74367,"SUPPL",6,"Null",0,
74368,"ORIG",1,"Null",0,
74368,"SUPPL",1,"Null",0,
74368,"SUPPL",2,"Null",0,
74368,"SUPPL",3,"Null",0,
74368,"SUPPL",4,"Null",0,
74370,"SUPPL",1,"Null",0,
74370,"SUPPL",2,"Null",0,
74374,"SUPPL",2,"Null",0,
74376,"SUPPL",2,"Null",0,
74376,"SUPPL",3,"Null",0,
74376,"SUPPL",4,"Null",0,
74376,"SUPPL",5,"Null",0,
74376,"SUPPL",7,"Null",0,
74376,"SUPPL",12,"Null",0,
74376,"SUPPL",13,"Null",0,
74376,"SUPPL",14,"Null",0,
74376,"SUPPL",15,"Null",0,
74376,"SUPPL",16,"Null",0,
74376,"SUPPL",17,"Null",0,
74376,"SUPPL",18,"Null",0,
74376,"SUPPL",35,"Null",7,
74376,"SUPPL",35,"Null",15,
74376,"SUPPL",37,"Null",7,
74376,"SUPPL",37,"Null",15,
74376,"SUPPL",37,"Null",31,
74377,"SUPPL",3,"Null",0,
74377,"SUPPL",4,"Null",0,
74377,"SUPPL",6,"Null",0,
74377,"SUPPL",7,"Null",0,
74377,"SUPPL",16,"Null",7,
74377,"SUPPL",16,"Null",15,
74377,"SUPPL",16,"Null",31,
74378,"SUPPL",1,"Null",0,
74378,"SUPPL",4,"Null",0,
74381,"ORIG",1,"Null",0,
74381,"SUPPL",1,"Null",0,
74381,"SUPPL",2,"Null",0,
74381,"SUPPL",3,"Null",0,
74381,"SUPPL",4,"Null",0,
74382,"SUPPL",1,"Null",0,
74386,"SUPPL",3,"Null",0,
74386,"SUPPL",4,"Null",0,
74386,"SUPPL",5,"Null",0,
74386,"SUPPL",6,"Null",0,
74386,"SUPPL",8,"Null",0,
74387,"SUPPL",1,"Null",0,
74388,"SUPPL",1,"Null",0,
74388,"SUPPL",2,"Null",0,
74388,"SUPPL",3,"Null",0,
74388,"SUPPL",5,"Null",0,
74388,"SUPPL",6,"Null",0,
74388,"SUPPL",8,"Null",0,
74388,"SUPPL",9,"Null",0,
74388,"SUPPL",13,"Null",0,
74388,"SUPPL",14,"Null",0,
74388,"SUPPL",16,"Null",0,
74388,"SUPPL",17,"Null",0,
74388,"SUPPL",30,"Null",15,
74388,"SUPPL",31,"Null",15,
74388,"SUPPL",35,"Null",7,
74388,"SUPPL",35,"Null",15,
74388,"SUPPL",41,"Null",15,
74388,"SUPPL",43,"Null",7,
74388,"SUPPL",43,"Null",15,
74388,"SUPPL",43,"Null",31,
74388,"SUPPL",46,"Null",7,
74388,"SUPPL",46,"Null",15,
74388,"SUPPL",46,"Null",31,
74390,"ORIG",1,"Null",0,
74391,"SUPPL",1,"Null",0,
74391,"SUPPL",2,"Null",0,
74391,"SUPPL",3,"Null",0,
74391,"SUPPL",4,"Null",0,
74391,"SUPPL",5,"Null",0,
74391,"SUPPL",6,"Null",0,
74391,"SUPPL",7,"Null",0,
74391,"SUPPL",8,"Null",0,
74391,"SUPPL",9,"Null",0,
74391,"SUPPL",10,"Null",0,
74391,"SUPPL",11,"Null",0,
74392,"SUPPL",4,"Null",0,
74393,"SUPPL",1,"Null",0,
74393,"SUPPL",3,"Null",0,
74393,"SUPPL",4,"Null",0,
74393,"SUPPL",5,"Null",0,
74393,"SUPPL",6,"Null",0,
74393,"SUPPL",7,"Null",0,
74393,"SUPPL",9,"Null",0,
74393,"SUPPL",12,"Null",0,
74394,"SUPPL",1,"Null",0,
74394,"SUPPL",2,"Null",0,
74394,"SUPPL",3,"Null",0,
74394,"SUPPL",4,"Null",0,
74394,"SUPPL",7,"Null",0,
74394,"SUPPL",11,"Null",0,
74394,"SUPPL",13,"Null",0,
74394,"SUPPL",14,"Null",0,
74394,"SUPPL",17,"Null",0,
74394,"SUPPL",18,"Null",0,
74394,"SUPPL",22,"Null",0,
74394,"SUPPL",23,"Null",0,
74394,"SUPPL",42,"Null",0,
74394,"SUPPL",43,"Null",7,
74394,"SUPPL",43,"Null",15,
74394,"SUPPL",45,"Null",7,
74394,"SUPPL",45,"Null",15,
74394,"SUPPL",45,"Null",31,
74395,"SUPPL",1,"Null",0,
74395,"SUPPL",2,"Null",0,
74396,"SUPPL",5,"Null",0,
74396,"SUPPL",6,"Null",0,
74399,"SUPPL",2,"Null",0,
74399,"SUPPL",3,"Null",7,
74399,"SUPPL",3,"Null",15,
74399,"SUPPL",3,"Null",31,
74400,"SUPPL",3,"Null",7,
74400,"SUPPL",3,"Null",15,
74400,"SUPPL",3,"Null",31,
74400,"SUPPL",4,"Null",7,
74400,"SUPPL",4,"Null",15,
74400,"SUPPL",4,"Null",31,
74401,"ORIG",1,"Null",0,
74401,"SUPPL",1,"Null",0,
74401,"SUPPL",2,"Null",0,
74401,"SUPPL",3,"Null",0,
74401,"SUPPL",4,"Null",0,
74401,"SUPPL",5,"Null",0,
74401,"SUPPL",6,"Null",0,
74402,"ORIG",1,"Null",0,
74402,"SUPPL",1,"Null",0,
74402,"SUPPL",2,"Null",0,
74402,"SUPPL",3,"Null",0,
74402,"SUPPL",4,"Null",0,
74403,"SUPPL",1,"Null",0,
74405,"SUPPL",1,"Null",0,
74405,"SUPPL",2,"Null",0,
74405,"SUPPL",3,"Null",0,
74405,"SUPPL",4,"Null",0,
74407,"SUPPL",4,"Null",0,
74410,"SUPPL",1,"Null",0,
74410,"SUPPL",2,"Null",0,
74410,"SUPPL",3,"Null",0,
74410,"SUPPL",4,"Null",0,
74410,"SUPPL",5,"Null",0,
74410,"SUPPL",6,"Null",0,
74410,"SUPPL",7,"Null",0,
74410,"SUPPL",24,"Null",7,
74410,"SUPPL",24,"Null",15,
74410,"SUPPL",24,"Null",31,
74411,"ORIG",1,"Null",0,
74411,"SUPPL",1,"Null",0,
74411,"SUPPL",2,"Null",0,
74411,"SUPPL",3,"Null",0,
74411,"SUPPL",4,"Null",0,
74411,"SUPPL",5,"Null",0,
74411,"SUPPL",6,"Null",0,
74411,"SUPPL",7,"Null",0,
74411,"SUPPL",8,"Null",0,
74411,"SUPPL",9,"Null",0,
74411,"SUPPL",10,"Null",0,
74411,"SUPPL",11,"Null",0,
74412,"ORIG",1,"Null",0,
74412,"SUPPL",1,"Null",0,
74413,"SUPPL",1,"Null",0,
74413,"SUPPL",4,"Null",0,
74413,"SUPPL",5,"Null",0,
74413,"SUPPL",6,"Null",0,
74413,"SUPPL",10,"Null",0,
74413,"SUPPL",11,"Null",0,
74413,"SUPPL",12,"Null",0,
74414,"SUPPL",1,"Null",0,
74414,"SUPPL",2,"Null",0,
74414,"SUPPL",3,"Null",0,
74415,"SUPPL",1,"Null",0,
74415,"SUPPL",2,"Null",0,
74415,"SUPPL",6,"Null",1,
74415,"SUPPL",19,"Null",7,
74415,"SUPPL",19,"Null",15,
74415,"SUPPL",19,"Null",31,
74416,"SUPPL",4,"Null",0,
74416,"SUPPL",5,"Null",0,
74416,"SUPPL",7,"Null",7,
74416,"SUPPL",7,"Null",15,
74418,"SUPPL",1,"Null",0,
74418,"SUPPL",5,"Null",0,
74419,"SUPPL",1,"Null",0,
74419,"SUPPL",2,"Null",0,
74419,"SUPPL",8,"Null",15,
74419,"SUPPL",11,"Null",7,
74419,"SUPPL",11,"Null",15,
74419,"SUPPL",11,"Null",31,
74421,"SUPPL",1,"Null",0,
74421,"SUPPL",2,"Null",0,
74421,"SUPPL",3,"Null",0,
74421,"SUPPL",4,"Null",0,
74421,"SUPPL",5,"Null",0,
74421,"SUPPL",32,"Null",7,
74421,"SUPPL",32,"Null",15,
74421,"SUPPL",33,"Null",7,
74421,"SUPPL",33,"Null",15,
74422,"ORIG",1,"Null",0,
74422,"SUPPL",1,"Null",0,
74422,"SUPPL",2,"Null",0,
74422,"SUPPL",3,"Null",0,
74422,"SUPPL",4,"Null",0,
74423,"ORIG",1,"Null",0,
74423,"SUPPL",2,"Null",0,
74423,"SUPPL",3,"Null",0,
74424,"SUPPL",1,"Null",0,
74424,"SUPPL",2,"Null",0,
74424,"SUPPL",3,"Null",0,
74424,"SUPPL",4,"Null",0,
74424,"SUPPL",6,"Null",0,
74424,"SUPPL",8,"Null",0,
74424,"SUPPL",10,"Null",0,
74424,"SUPPL",11,"Null",0,
74424,"SUPPL",12,"Null",0,
74424,"SUPPL",14,"Null",0,
74424,"SUPPL",15,"Null",0,
74425,"SUPPL",1,"Null",0,
74425,"SUPPL",2,"Null",0,
74425,"SUPPL",3,"Null",0,
74425,"SUPPL",5,"Null",0,
74425,"SUPPL",6,"Null",0,
74425,"SUPPL",8,"Null",0,
74425,"SUPPL",9,"Null",0,
74425,"SUPPL",10,"Null",0,
74425,"SUPPL",13,"Null",0,
74425,"SUPPL",21,"Null",7,
74425,"SUPPL",21,"Null",15,
74425,"SUPPL",21,"Null",31,
74425,"SUPPL",22,"Null",7,
74425,"SUPPL",22,"Null",15,
74425,"SUPPL",22,"Null",31,
74428,"SUPPL",1,"Null",0,
74428,"SUPPL",2,"Null",0,
74430,"SUPPL",1,"Null",0,
74430,"SUPPL",2,"Null",0,
74430,"SUPPL",3,"Null",0,
74430,"SUPPL",4,"Null",0,
74430,"SUPPL",5,"Null",0,
74430,"SUPPL",13,"Null",7,
74430,"SUPPL",17,"Null",7,
74430,"SUPPL",17,"Null",15,
74430,"SUPPL",17,"Null",31,
74431,"SUPPL",1,"Null",0,
74431,"SUPPL",2,"Null",0,
74431,"SUPPL",3,"Null",0,
74431,"SUPPL",4,"Null",0,
74431,"SUPPL",5,"Null",0,
74431,"SUPPL",6,"Null",0,
74431,"SUPPL",7,"Null",0,
74431,"SUPPL",8,"Null",0,
74431,"SUPPL",9,"Null",0,
74432,"SUPPL",1,"Null",0,
74432,"SUPPL",2,"Null",0,
74432,"SUPPL",17,"Null",7,
74432,"SUPPL",17,"Null",15,
74432,"SUPPL",17,"Null",31,
74434,"SUPPL",1,"Null",0,
74434,"SUPPL",5,"Null",0,
74434,"SUPPL",6,"Null",0,
74434,"SUPPL",13,"Null",7,
74434,"SUPPL",13,"Null",15,
74434,"SUPPL",14,"Null",7,
74434,"SUPPL",14,"Null",15,
74434,"SUPPL",14,"Null",31,
74434,"SUPPL",15,"Null",7,
74434,"SUPPL",15,"Null",15,
74434,"SUPPL",15,"Null",31,
74436,"SUPPL",1,"Null",0,
74436,"SUPPL",2,"Null",0,
74436,"SUPPL",4,"Null",0,
74436,"SUPPL",6,"Null",0,
74437,"SUPPL",1,"Null",0,
74437,"SUPPL",3,"Null",0,
74437,"SUPPL",5,"Null",0,
74439,"SUPPL",1,"Null",0,
74439,"SUPPL",2,"Null",0,
74439,"SUPPL",3,"Null",0,
74439,"SUPPL",4,"Null",0,
74439,"SUPPL",5,"Null",0,
74439,"SUPPL",6,"Null",0,
74439,"SUPPL",7,"Null",0,
74439,"SUPPL",8,"Null",0,
74439,"SUPPL",14,"Null",0,
74441,"SUPPL",2,"Null",0,
74441,"SUPPL",3,"Null",0,
74441,"SUPPL",4,"Null",0,
74441,"SUPPL",5,"Null",0,
74441,"SUPPL",6,"Null",0,
74441,"SUPPL",7,"Null",0,
74441,"SUPPL",9,"Null",0,
74441,"SUPPL",12,"Null",7,
74442,"SUPPL",2,"Null",0,
74442,"SUPPL",3,"Null",0,
74442,"SUPPL",4,"Null",0,
74442,"SUPPL",5,"Null",0,
74442,"SUPPL",7,"Null",0,
74442,"SUPPL",8,"Null",0,
74443,"SUPPL",1,"Null",0,
74443,"SUPPL",2,"Null",0,
74443,"SUPPL",3,"Null",0,
74443,"SUPPL",4,"Null",0,
74443,"SUPPL",5,"Null",0,
74443,"SUPPL",6,"Null",0,
74443,"SUPPL",7,"Null",0,
74443,"SUPPL",9,"Null",0,
74443,"SUPPL",10,"Null",0,
74443,"SUPPL",11,"Null",0,
74443,"SUPPL",12,"Null",0,
74443,"SUPPL",13,"Null",0,
74443,"SUPPL",14,"Null",0,
74443,"SUPPL",15,"Null",0,
74443,"SUPPL",16,"Null",0,
74443,"SUPPL",17,"Null",0,
74443,"SUPPL",19,"Null",0,
74444,"SUPPL",1,"Null",0,
74444,"SUPPL",2,"Null",0,
74444,"SUPPL",3,"Null",0,
74444,"SUPPL",4,"Null",0,
74444,"SUPPL",5,"Null",0,
74444,"SUPPL",6,"Null",0,
74444,"SUPPL",7,"Null",0,
74445,"SUPPL",1,"Null",0,
74445,"SUPPL",3,"Null",0,
74445,"SUPPL",4,"Null",0,
74445,"SUPPL",5,"Null",0,
74447,"SUPPL",1,"Null",0,
74447,"SUPPL",2,"Null",0,
74447,"SUPPL",3,"Null",0,
74447,"SUPPL",4,"Null",0,
74447,"SUPPL",5,"Null",0,
74447,"SUPPL",6,"Null",0,
74447,"SUPPL",7,"Null",0,
74447,"SUPPL",8,"Null",0,
74447,"SUPPL",9,"Null",0,
74447,"SUPPL",10,"Null",0,
74447,"SUPPL",11,"Null",0,
74447,"SUPPL",12,"Null",0,
74447,"SUPPL",23,"Null",15,
74448,"SUPPL",1,"Null",0,
74448,"SUPPL",2,"Null",0,
74448,"SUPPL",4,"Null",0,
74448,"SUPPL",5,"Null",0,
74448,"SUPPL",6,"Null",0,
74448,"SUPPL",7,"Null",0,
74448,"SUPPL",8,"Null",0,
74448,"SUPPL",9,"Null",0,
74449,"SUPPL",1,"Null",0,
74449,"SUPPL",3,"Null",0,
74449,"SUPPL",5,"Null",0,
74449,"SUPPL",6,"Null",0,
74449,"SUPPL",7,"Null",0,
74449,"SUPPL",8,"Null",0,
74449,"SUPPL",9,"Null",0,
74449,"SUPPL",10,"Null",0,
74449,"SUPPL",11,"Null",0,
74450,"SUPPL",2,"Null",0,
74450,"SUPPL",3,"Null",0,
74450,"SUPPL",4,"Null",0,
74450,"SUPPL",5,"Null",0,
74450,"SUPPL",8,"Null",0,
74450,"SUPPL",9,"Null",0,
74450,"SUPPL",10,"Null",0,
74450,"SUPPL",11,"Null",0,
74450,"SUPPL",12,"Null",0,
74450,"SUPPL",13,"Null",0,
74450,"SUPPL",14,"Null",7,
74450,"SUPPL",14,"Null",15,
74450,"SUPPL",14,"Null",31,
74451,"SUPPL",2,"Null",0,
74451,"SUPPL",6,"Null",0,
74452,"SUPPL",1,"Null",0,
74452,"SUPPL",2,"Null",0,
74454,"SUPPL",3,"Null",0,
74454,"SUPPL",5,"Null",0,
74454,"SUPPL",8,"Null",0,
74454,"SUPPL",10,"Null",0,
74454,"SUPPL",11,"Null",0,
74454,"SUPPL",30,"Null",7,
74454,"SUPPL",30,"Null",15,
74454,"SUPPL",30,"Null",17,
74455,"SUPPL",1,"Null",0,
74455,"SUPPL",2,"Null",0,
74455,"SUPPL",3,"Null",0,
74455,"SUPPL",4,"Null",0,
74456,"SUPPL",2,"Null",0,
74456,"SUPPL",3,"Null",0,
74457,"SUPPL",1,"Null",0,
74457,"SUPPL",2,"Null",0,
74457,"SUPPL",3,"Null",0,
74457,"SUPPL",4,"Null",0,
74457,"SUPPL",5,"Null",0,
74459,"SUPPL",1,"Null",0,
74460,"SUPPL",1,"Null",0,
74460,"SUPPL",2,"Null",0,
74460,"SUPPL",3,"Null",0,
74460,"SUPPL",5,"Null",0,
74460,"SUPPL",7,"Null",0,
74461,"SUPPL",1,"Null",0,
74461,"SUPPL",3,"Null",0,
74461,"SUPPL",4,"Null",0,
74461,"SUPPL",6,"Null",0,
74461,"SUPPL",8,"Null",0,
74461,"SUPPL",14,"Null",7,
74462,"SUPPL",1,"Null",0,
74462,"SUPPL",4,"Null",0,
74463,"SUPPL",1,"Null",0,
74463,"SUPPL",2,"Null",0,
74463,"SUPPL",4,"Null",0,
74463,"SUPPL",5,"Null",0,
74463,"SUPPL",6,"Null",0,
74463,"SUPPL",7,"Null",0,
74463,"SUPPL",10,"Null",0,
74463,"SUPPL",11,"Null",0,
74463,"SUPPL",12,"Null",0,
74463,"SUPPL",16,"Null",8,
74463,"SUPPL",16,"Null",15,
74464,"SUPPL",1,"Null",0,
74464,"SUPPL",2,"Null",0,
74464,"SUPPL",17,"Null",7,
74464,"SUPPL",17,"Null",15,
74464,"SUPPL",17,"Null",31,
74465,"SUPPL",3,"Null",0,
74466,"SUPPL",3,"Null",0,
74467,"SUPPL",1,"Null",0,
74467,"SUPPL",2,"Null",0,
74467,"SUPPL",3,"Null",0,
74467,"SUPPL",4,"Null",0,
74467,"SUPPL",6,"Null",0,
74467,"SUPPL",7,"Null",0,
74467,"SUPPL",8,"Null",0,
74467,"SUPPL",9,"Null",0,
74467,"SUPPL",11,"Null",0,
74467,"SUPPL",14,"Null",0,
74467,"SUPPL",17,"Null",0,
74467,"SUPPL",18,"Null",0,
74467,"SUPPL",19,"Null",0,
74467,"SUPPL",21,"Null",0,
74467,"SUPPL",22,"Null",0,
74467,"SUPPL",23,"Null",0,
74467,"SUPPL",25,"Null",0,
74467,"SUPPL",36,"Null",15,
74468,"ORIG",1,"Null",0,
74468,"SUPPL",1,"Null",0,
74468,"SUPPL",2,"Null",0,
74468,"SUPPL",3,"Null",0,
74468,"SUPPL",4,"Null",0,
74468,"SUPPL",5,"Null",0,
74471,"SUPPL",1,"Null",0,
74471,"SUPPL",2,"Null",7,
74471,"SUPPL",2,"Null",15,
74471,"SUPPL",2,"Null",31,
74471,"SUPPL",3,"Null",7,
74471,"SUPPL",3,"Null",15,
74471,"SUPPL",3,"Null",31,
74472,"ORIG",1,"Null",0,
74472,"SUPPL",1,"Null",0,
74472,"SUPPL",2,"Null",0,
74473,"SUPPL",1,"Null",0,
74473,"SUPPL",2,"Null",0,
74473,"SUPPL",3,"Null",0,
74473,"SUPPL",4,"Null",0,
74473,"SUPPL",12,"Null",7,
74473,"SUPPL",12,"Null",15,
74473,"SUPPL",12,"Null",31,
74474,"SUPPL",1,"Null",0,
74474,"SUPPL",2,"Null",0,
74474,"SUPPL",3,"Null",0,
74476,"SUPPL",2,"Null",0,
74476,"SUPPL",3,"Null",0,
74476,"SUPPL",5,"Null",0,
74477,"SUPPL",1,"Null",0,
74478,"SUPPL",1,"Null",0,
74478,"SUPPL",2,"Null",0,
74478,"SUPPL",3,"Null",0,
74478,"SUPPL",4,"Null",0,
74479,"SUPPL",2,"Null",0,
74479,"SUPPL",3,"Null",0,
74479,"SUPPL",4,"Null",0,
74479,"SUPPL",5,"Null",0,
74479,"SUPPL",6,"Null",0,
74479,"SUPPL",8,"Null",0,
74480,"SUPPL",1,"Null",0,
74480,"SUPPL",2,"Null",0,
74480,"SUPPL",3,"Null",0,
74480,"SUPPL",5,"Null",0,
74480,"SUPPL",6,"Null",0,
74480,"SUPPL",8,"Null",0,
74480,"SUPPL",9,"Null",0,
74480,"SUPPL",10,"Null",0,
74480,"SUPPL",11,"Null",0,
74480,"SUPPL",12,"Null",0,
74480,"SUPPL",13,"Null",0,
74480,"SUPPL",14,"Null",0,
74483,"SUPPL",1,"Null",0,
74483,"SUPPL",2,"Null",0,
74483,"SUPPL",3,"Null",0,
74483,"SUPPL",4,"Null",0,
74483,"SUPPL",5,"Null",0,
74483,"SUPPL",7,"Null",0,
74483,"SUPPL",9,"Null",0,
74483,"SUPPL",10,"Null",0,
74483,"SUPPL",11,"Null",0,
74483,"SUPPL",13,"Null",0,
74483,"SUPPL",14,"Null",0,
74488,"SUPPL",1,"Null",0,
74488,"SUPPL",2,"Null",0,
74488,"SUPPL",3,"Null",0,
74488,"SUPPL",4,"Null",0,
74488,"SUPPL",6,"Null",0,
74488,"SUPPL",7,"Null",0,
74488,"SUPPL",8,"Null",0,
74488,"SUPPL",13,"Null",0,
74488,"SUPPL",14,"Null",0,
74488,"SUPPL",15,"Null",0,
74488,"SUPPL",16,"Null",0,
74488,"SUPPL",18,"Null",0,
74489,"SUPPL",1,"Null",0,
74489,"SUPPL",2,"Null",0,
74489,"SUPPL",3,"Null",0,
74489,"SUPPL",4,"Null",0,
74489,"SUPPL",5,"Null",0,
74489,"SUPPL",6,"Null",0,
74493,"SUPPL",1,"Null",0,
74493,"SUPPL",2,"Null",0,
74493,"SUPPL",4,"Null",0,
74495,"SUPPL",3,"Null",0,
74495,"SUPPL",4,"Null",0,
74495,"SUPPL",5,"Null",0,
74495,"SUPPL",6,"Null",0,
74495,"SUPPL",7,"Null",0,
74495,"SUPPL",8,"Null",0,
74495,"SUPPL",9,"Null",0,
74496,"SUPPL",2,"Null",0,
74497,"SUPPL",1,"Null",0,
74497,"SUPPL",2,"Null",0,
74497,"SUPPL",3,"Null",0,
74497,"SUPPL",5,"Null",0,
74497,"SUPPL",6,"Null",0,
74497,"SUPPL",7,"Null",0,
74497,"SUPPL",20,"Null",7,
74498,"SUPPL",1,"Null",0,
74498,"SUPPL",2,"Null",0,
74498,"SUPPL",4,"Null",0,
74498,"SUPPL",5,"Null",0,
74498,"SUPPL",6,"Null",0,
74498,"SUPPL",8,"Null",0,
74499,"SUPPL",1,"Null",0,
74499,"SUPPL",2,"Null",0,
74499,"SUPPL",3,"Null",0,
74499,"SUPPL",9,"Null",0,
74499,"SUPPL",10,"Null",0,
74499,"SUPPL",11,"Null",0,
74499,"SUPPL",12,"Null",0,
74499,"SUPPL",32,"Null",7,
74499,"SUPPL",33,"Null",15,
74499,"SUPPL",34,"Null",7,
74499,"SUPPL",34,"Null",15,
74500,"ORIG",1,"Null",0,
74500,"SUPPL",1,"Null",0,
74500,"SUPPL",2,"Null",0,
74500,"SUPPL",3,"Null",0,
74500,"SUPPL",4,"Null",0,
74500,"SUPPL",5,"Null",0,
74501,"SUPPL",1,"Null",0,
74501,"SUPPL",2,"Null",0,
74501,"SUPPL",6,"Null",7,
74501,"SUPPL",6,"Null",15,
74502,"SUPPL",1,"Null",0,
74502,"SUPPL",2,"Null",0,
74502,"SUPPL",4,"Null",0,
74502,"SUPPL",10,"Null",0,
74502,"SUPPL",12,"Null",0,
74502,"SUPPL",13,"Null",0,
74502,"SUPPL",19,"Null",7,
74505,"SUPPL",1,"Null",0,
74505,"SUPPL",2,"Null",0,
74505,"SUPPL",5,"Null",0,
74505,"SUPPL",6,"Null",0,
74505,"SUPPL",9,"Null",0,
74505,"SUPPL",10,"Null",0,
74505,"SUPPL",11,"Null",0,
74505,"SUPPL",22,"Null",7,
74505,"SUPPL",22,"Null",15,
74505,"SUPPL",23,"Null",7,
74505,"SUPPL",23,"Null",15,
74505,"SUPPL",27,"Null",7,
74505,"SUPPL",27,"Null",15,
74505,"SUPPL",27,"Null",31,
74505,"SUPPL",28,"Null",7,
74505,"SUPPL",28,"Null",15,
74505,"SUPPL",28,"Null",31,
74505,"SUPPL",30,"Null",7,
74505,"SUPPL",30,"Null",15,
74505,"SUPPL",30,"Null",31,
74506,"SUPPL",1,"Null",0,
74506,"SUPPL",3,"Null",0,
74507,"SUPPL",1,"Null",0,
74507,"SUPPL",2,"Null",0,
74507,"SUPPL",3,"Null",1,
74507,"SUPPL",4,"Null",0,
74507,"SUPPL",5,"Null",0,
74507,"SUPPL",10,"Null",0,
74507,"SUPPL",18,"Null",0,
74507,"SUPPL",19,"Null",0,
74507,"SUPPL",20,"Null",0,
74507,"SUPPL",21,"Null",0,
74507,"SUPPL",53,"Null",15,
74507,"SUPPL",55,"Null",7,
74507,"SUPPL",55,"Null",15,
74507,"SUPPL",55,"Null",31,
